Id,Key,Name,Category,Symbol,Abstract,Url,DetailUrl,RateUrl,Rating,TopEffect,TopMedical,TopActivity
3361,california-orange,California Orange,Hybrid,Cal,California Orange has a pronounced citrus aroma and flavor.  A 50/50 hybrid that produces very sticky and dense buds ,http://www.leafly.com/hybrid/california-orange,http://www.leafly.com/api/details/california-orange,http://www.leafly.com/me/create/california-orange,8.1,Euphoric,Stress,Relax at home
11131,candy-jack,Candy Jack,Sativa,Caj,Candy Jack was the second place sativa winner at the first ever High Times Cannabis Cup in the U.S.,http://www.leafly.com/sativa/candy-jack,http://www.leafly.com/api/details/candy-jack,http://www.leafly.com/me/create/candy-jack,7.6,Euphoric,Stress,N/A
340,cannadential,Cannadential,Hybrid,Cn,"Grows like Cannalope, tastes like LA Confidential. This plant is the perfect mix of indica/sativa. Heavy buds and a fruity smell brought to us by those crazy geneticists from DNA Genetics.",http://www.leafly.com/hybrid/cannadential,http://www.leafly.com/api/details/cannadential,http://www.leafly.com/me/create/cannadential,8.5,Giggly,Insomnia,N/A
889,cannalope-haze,Cannalope Haze,Sativa,Cah,"Sweet smelling buds with a melon taste, Cannalope Haze produces a high that will hit you in the temples and eyes.",http://www.leafly.com/sativa/cannalope-haze,http://www.leafly.com/api/details/cannalope-haze,http://www.leafly.com/me/create/cannalope-haze,8.3,Uplifted,Stress,Get outdoors
8285,cannatonic,Cannatonic,Hybrid,Ct,Cannatonic is a hybrid cross with an MK Ultra mother and G13 Haze father.  Cannatonic has been known to have a nearly 1:1 ratio of THC & CBD.,http://www.leafly.com/hybrid/cannatonic,http://www.leafly.com/api/details/cannatonic,http://www.leafly.com/me/create/cannatonic,7.9,Uplifted,Pain,N/A
271,caramelicious,Caramelicious,Hybrid,Car,"Caramelicious is a hybrid cannabis variety that has sticky buds and a caramel flavor.  A favorite after dinner smoke for some, provides a sweet taste and happy high.",http://www.leafly.com/hybrid/caramelicious,http://www.leafly.com/api/details/caramelicious,http://www.leafly.com/me/create/caramelicious,8.7,Uplifted,Anxiety,Watch a movie
184,casey-jones,Casey Jones,Hybrid,Cas,Casey Jones is coming down the track.  Sugary sweet with subtle hints of citrus.  Casey was a famous engineer with a famous train wreck,http://www.leafly.com/hybrid/casey-jones,http://www.leafly.com/api/details/casey-jones,http://www.leafly.com/me/create/casey-jones,7.6,Energetic,Stress,Hang with friends
670,cat-piss,Cat Piss,Sativa,Cat,"With a name like Cat Piss, this strain is actually quite sweet and sour tasting.",http://www.leafly.com/sativa/cat-piss,http://www.leafly.com/api/details/cat-piss,http://www.leafly.com/me/create/cat-piss,7.1,Euphoric,Stress,Listen to music
341,cataract-kush,Cataract Kush,Hybrid,Cak,This is the combination of LA Confidential and OG Kush. This strain was created by DNA Genetics and it has blankets of crystals and looks almost grayish-black.,http://www.leafly.com/hybrid/cataract-kush,http://www.leafly.com/api/details/cataract-kush,http://www.leafly.com/me/create/cataract-kush,7.5,Lazy,Stress,N/A
418,champagne-kush,Champagne Kush,Hybrid,Chk,"Known as a ""luxurious strain,"" Champagne Kush smells and has a flavor similar to champagne.",http://www.leafly.com/hybrid/champagne-kush,http://www.leafly.com/api/details/champagne-kush,http://www.leafly.com/me/create/champagne-kush,7.7,Euphoric,Stress,Hang with friends
216,charlottes-web,Charlotte's Web,Sativa,Cw,,http://www.leafly.com/sativa/charlottes-web,http://www.leafly.com/api/details/charlottes-web,http://www.leafly.com/me/create/charlottes-web,9.3,Euphoric,Insomnia,Relax at home
302,cheese,Cheese,Indica,Che,"One of the most potent and considered best all-around strains, Cheese has a THC content up to 20%.",http://www.leafly.com/indica/cheese,http://www.leafly.com/api/details/cheese,http://www.leafly.com/me/create/cheese,7.8,Euphoric,Stress,Hang with friends
4214,cheese-quake,Cheese Quake,Indica,Cq,Cheese Quake by TGA Subcool Seeds is a cross of Cheese and Querkle.  ,http://www.leafly.com/indica/cheese-quake,http://www.leafly.com/api/details/cheese-quake,http://www.leafly.com/me/create/cheese-quake,8.2,Euphoric,Stress,N/A
2,chemdawg,Chemdawg,Hybrid,Cd,Chemdawg is a good hybrid marijuana strain.  It has a long list of medicinal uses and provides a nice mellow high when being smoked or vaporized.,http://www.leafly.com/hybrid/chemdawg,http://www.leafly.com/api/details/chemdawg,http://www.leafly.com/me/create/chemdawg,8.3,Euphoric,Stress,Relax at home
169,chemdawg-4,Chemdawg 4,Indica,C4,This indica-dominant strain smells of Pinesol and tastes of lemon. ,http://www.leafly.com/indica/chemdawg-4,http://www.leafly.com/api/details/chemdawg-4,http://www.leafly.com/me/create/chemdawg-4,8.8,Euphoric,Pain,Relax at home
142,chernobyl,Chernobyl,Hybrid,Che,"Rated in the Top 10 Strains by High Times, Chernobyl creates a long-lasting cerebral high with a unique lime-sherbet smell.",http://www.leafly.com/hybrid/chernobyl,http://www.leafly.com/api/details/chernobyl,http://www.leafly.com/me/create/chernobyl,8.1,Creative,Pain,Play video games
286,cherry-ak-47,Cherry Ak-47,Hybrid,Cak,"A cherry phenotype of Ak-47, Cherry AK-47 has a THC level up to 16% with a cherry flavor and taste.",http://www.leafly.com/hybrid/cherry-ak-47,http://www.leafly.com/api/details/cherry-ak-47,http://www.leafly.com/me/create/cherry-ak-47,8.2,Euphoric,Anxiety,Relax at home
888,cherry-bomb,Cherry Bomb,Hybrid,Cb,,http://www.leafly.com/hybrid/cherry-bomb,http://www.leafly.com/api/details/cherry-bomb,http://www.leafly.com/me/create/cherry-bomb,7.1,Happy,Pain,Play video games
177,cherry-kush,Cherry Kush,Hybrid,Ck,"Cherry and Kush, two great tastes that taste great together.  You won't be disappointed with this strain.",http://www.leafly.com/hybrid/cherry-kush,http://www.leafly.com/api/details/cherry-kush,http://www.leafly.com/me/create/cherry-kush,8.2,Happy,Insomnia,Meditate
2215,cherry-pie,Cherry Pie,Indica,Cp,Cherry Pie smells and tastes just like a cherry pie. Has a high that comes on in minutes and sticks around for a couple of hours.,http://www.leafly.com/indica/cherry-pie,http://www.leafly.com/api/details/cherry-pie,http://www.leafly.com/me/create/cherry-pie,8.4,Euphoric,Stress,N/A
1199,chiesel,Chiesel,Hybrid,Chi,"Cheese and NYC Diesel come together to form the Chiesel cannabis variety.  Strong smell is to be expected considering its lineage, provides a euphoric and functional stone.",http://www.leafly.com/hybrid/chiesel,http://www.leafly.com/api/details/chiesel,http://www.leafly.com/me/create/chiesel,7.9,Euphoric,Stress,Hang with friends
9358,chocolate-chunk,Chocolate Chunk,Indica,Chk,Chocolate Chunk by TH Seeds is a pure indica that will meld you with the couch.,http://www.leafly.com/indica/chocolate-chunk,http://www.leafly.com/api/details/chocolate-chunk,http://www.leafly.com/me/create/chocolate-chunk,7.5,Euphoric,PMS,N/A
218,chocolate-kush,Chocolate Kush,Hybrid,Chk,"With an aroma of vanilla and chocolate, this strains famous parents brings on a cerebral and heavy high.",http://www.leafly.com/hybrid/chocolate-kush,http://www.leafly.com/api/details/chocolate-kush,http://www.leafly.com/me/create/chocolate-kush,7.5,Lazy,Pain,Meditate
298,chocolope,Chocolope,Hybrid,Chc,Chocolope is a cross between OG Chocolate Thai & Cannalope Haze Cannabis varieties.  This strain smells minty with a bit of sweetness. ,http://www.leafly.com/hybrid/chocolope,http://www.leafly.com/api/details/chocolope,http://www.leafly.com/me/create/chocolope,7.9,Uplifted,Stress,Get outdoors
1234,church-og,Church OG,Indica,Chr,"From Gods Gift and OG Kush, Church OG provides a strong body high with a THC level up to 19%.",http://www.leafly.com/indica/church-og,http://www.leafly.com/api/details/church-og,http://www.leafly.com/me/create/church-og,8.4,Euphoric,Insomnia,Relax at home
14,cinderella-99,Cinderella 99,Hybrid,C99,A cannabis sativa dominant strain that is popular among many long term weed smokers.  A good all around variety that us nice when hanging out with friends or just relaxing at home.,http://www.leafly.com/hybrid/cinderella-99,http://www.leafly.com/api/details/cinderella-99,http://www.leafly.com/me/create/cinderella-99,8.3,Euphoric,Anxiety,Relax at home
4778,citrus-kush,Citrus Kush,Hybrid,Cit,,http://www.leafly.com/hybrid/citrus-kush,http://www.leafly.com/api/details/citrus-kush,http://www.leafly.com/me/create/citrus-kush,7.4,Lazy,Insomnia,N/A
3042,cold-creek-kush,Cold Creek Kush,Hybrid,Cck,,http://www.leafly.com/hybrid/cold-creek-kush,http://www.leafly.com/api/details/cold-creek-kush,http://www.leafly.com/me/create/cold-creek-kush,9.2,Euphoric,Stress,Create art
343,connie-chung,Connie Chung,Hybrid,Cc,The parents of this strain speak for themselves...the classic LA flavor crossed with the old school G13 Haze. ,http://www.leafly.com/hybrid/connie-chung,http://www.leafly.com/api/details/connie-chung,http://www.leafly.com/me/create/connie-chung,7.3,Creative,Stress,Watch a movie
2979,corleone-kush,Corleone Kush,Indica,Cor,,http://www.leafly.com/indica/corleone-kush,http://www.leafly.com/api/details/corleone-kush,http://www.leafly.com/me/create/corleone-kush,8,Euphoric,Stress,N/A
167,cotton-candy-kush,Cotton Candy Kush,Indica,Cck,A nice indica that has an unmistakable cotton candy taste to it.,http://www.leafly.com/indica/cotton-candy-kush,http://www.leafly.com/api/details/cotton-candy-kush,http://www.leafly.com/me/create/cotton-candy-kush,8.3,Lazy,Stress,Relax at home
44,cracker-jack,Cracker Jack,Sativa,Cj,Cracker Jack is a sativa strain that crosses Jack Herer with Green Crack.,http://www.leafly.com/sativa/cracker-jack,http://www.leafly.com/api/details/cracker-jack,http://www.leafly.com/me/create/cracker-jack,7.7,Energetic,Stress,Hang with friends
6067,crimea-blue,Crimea Blue,Hybrid,Crb,Crimea Blue is a hybrid strain bred by Barney's Farm that is a cross between Blueberry and Crimean hash plant.,http://www.leafly.com/hybrid/crimea-blue,http://www.leafly.com/api/details/crimea-blue,http://www.leafly.com/me/create/crimea-blue,8.3,Creative,Pain,N/A
4500,critical-mass,Critical Mass,Indica,Cm,"Named after it's ""critical mass"" of production, this strain yields buds with a THC level of 19-22%.",http://www.leafly.com/indica/critical-mass,http://www.leafly.com/api/details/critical-mass,http://www.leafly.com/me/create/critical-mass,8.1,Creative,Pain,N/A
5309,dairy-queen,Dairy Queen,Hybrid,Dq,,http://www.leafly.com/hybrid/dairy-queen,http://www.leafly.com/api/details/dairy-queen,http://www.leafly.com/me/create/dairy-queen,8.5,Euphoric,Insomnia,N/A
2514,darth-vader-og,Darth Vader OG,Indica,Dv,,http://www.leafly.com/indica/darth-vader-og,http://www.leafly.com/api/details/darth-vader-og,http://www.leafly.com/me/create/darth-vader-og,8.6,Lazy,Insomnia,Relax at home
9379,deadhead-og,Deadhead Og,Hybrid,Dh,,http://www.leafly.com/hybrid/deadhead-og,http://www.leafly.com/api/details/deadhead-og,http://www.leafly.com/me/create/deadhead-og,8.8,Euphoric,Insomnia,N/A
1501,death-star,Death Star,Indica,Ds,Sour Diesel cross with Sensi Star.,http://www.leafly.com/indica/death-star,http://www.leafly.com/api/details/death-star,http://www.leafly.com/me/create/death-star,9.2,Euphoric,Stress,Relax at home
9122,deathstar-og,Deathstar OG,Indica,Dth,,http://www.leafly.com/indica/deathstar-og,http://www.leafly.com/api/details/deathstar-og,http://www.leafly.com/me/create/deathstar-og,9.3,Euphoric,Pain,N/A
912,deep-purple,Deep Purple,Indica,Dep,Deep Purple provides great grape taste and a calming and relaxing high.,http://www.leafly.com/indica/deep-purple,http://www.leafly.com/api/details/deep-purple,http://www.leafly.com/me/create/deep-purple,7.7,Lazy,Stress,N/A
400,diablo,Diablo,Indica,Dia,"Diablo has a THC content up to 20% with a short flowering time. Stems from Blueberry, Grapefruit and South African Sativa.",http://www.leafly.com/indica/diablo,http://www.leafly.com/api/details/diablo,http://www.leafly.com/me/create/diablo,7.6,Euphoric,Insomnia,Relax at home
6009,diamond-og,Diamond OG,Indica,Dia,,http://www.leafly.com/indica/diamond-og,http://www.leafly.com/api/details/diamond-og,http://www.leafly.com/me/create/diamond-og,7.9,Lazy,Stress,N/A
199,diesel-duff,Diesel Duff,Hybrid,Dd,,http://www.leafly.com/hybrid/diesel-duff,http://www.leafly.com/api/details/diesel-duff,http://www.leafly.com/me/create/diesel-duff,7.6,Euphoric,Anxiety,Get outdoors
1342,dj-short-blueberry,DJ Short Blueberry,Indica,Dsb,"This Blueberry is a dense and stout plant with red, purple and blue hues. ",http://www.leafly.com/indica/dj-short-blueberry,http://www.leafly.com/api/details/dj-short-blueberry,http://www.leafly.com/me/create/dj-short-blueberry,8.2,Euphoric,Insomnia,Relax at home
7611,django,Django,Sativa,Dja,,http://www.leafly.com/sativa/django,http://www.leafly.com/api/details/django,http://www.leafly.com/me/create/django,8.7,Euphoric,Muscle Spasms,N/A
403,domino,Domino,Indica,Dm,,http://www.leafly.com/indica/domino,http://www.leafly.com/api/details/domino,http://www.leafly.com/me/create/domino,7.7,Lazy,Anxiety,Play video games
13480,dopium,Dopium,Hybrid,Dop,"Dopium, a cross between ChemDawg and Sour Diesel has a unique scent while keeping elements of that classic Sour Diesel smell.",http://www.leafly.com/hybrid/dopium,http://www.leafly.com/api/details/dopium,http://www.leafly.com/me/create/dopium,9.7,Focused,Migraines,N/A
409,double-d,Double D,Indica,Dd,,http://www.leafly.com/indica/double-d,http://www.leafly.com/api/details/double-d,http://www.leafly.com/me/create/double-d,8.9,Aroused,Stress,Create art
5955,double-diesel,Double Diesel,Sativa,Dd,,http://www.leafly.com/sativa/double-diesel,http://www.leafly.com/api/details/double-diesel,http://www.leafly.com/me/create/double-diesel,8,Creative,Migraines,N/A
166,dream-queen,Dream Queen,Hybrid,Dq,"Smelling of bubblegum and pineapple, Dream Queen takes on the best of her parents, Blue Dream and Space Queen.",http://www.leafly.com/hybrid/dream-queen,http://www.leafly.com/api/details/dream-queen,http://www.leafly.com/me/create/dream-queen,8.2,Uplifted,Stress,Relax at home
325,durban-cheese,Durban Cheese,Hybrid,Dch,,http://www.leafly.com/hybrid/durban-cheese,http://www.leafly.com/api/details/durban-cheese,http://www.leafly.com/me/create/durban-cheese,8.2,Focused,Pain,Watch a movie
52,durban-poison,Durban Poison,Sativa,Dp,One of the most coveted sativa strains for its mind-blowing effects.  Durban Poison is sure to impress the most jaded pot smokers.,http://www.leafly.com/sativa/durban-poison,http://www.leafly.com/api/details/durban-poison,http://www.leafly.com/me/create/durban-poison,8.3,Euphoric,Stress,Get outdoors
3399,dutch-dragon,Dutch Dragon,Sativa,Ddg,Dutch Dragon is a sativa variety bred by Paradise Seeds.,http://www.leafly.com/sativa/dutch-dragon,http://www.leafly.com/api/details/dutch-dragon,http://www.leafly.com/me/create/dutch-dragon,9.5,Giggly,Pain,N/A
17539,dutch-hawaiian,Dutch Hawaiian,Sativa,Dut,Dutch Hawaiian provides a good body high and is lime green in color. ,http://www.leafly.com/sativa/dutch-hawaiian,http://www.leafly.com/api/details/dutch-hawaiian,http://www.leafly.com/me/create/dutch-hawaiian,7.3,Uplifted,Stress,N/A
175,dutch-treat,Dutch Treat,Hybrid,Dt,"Smelling of sweet pine and citrus, Dutch Treat has a THC of up to 18% with a taste of eucalyptus.",http://www.leafly.com/hybrid/dutch-treat,http://www.leafly.com/api/details/dutch-treat,http://www.leafly.com/me/create/dutch-treat,8.4,Euphoric,Stress,Watch a movie
5264,29aca226-23ba-4726-a4ab-f3bf68f2a3c4,Dynamite,Indica,Dmt,Dynamite is a short and bushy Indica that provides high yield and high quality bud. ,http://www.leafly.com/indica/29aca226-23ba-4726-a4ab-f3bf68f2a3c4,http://www.leafly.com/api/details/29aca226-23ba-4726-a4ab-f3bf68f2a3c4,http://www.leafly.com/me/create/29aca226-23ba-4726-a4ab-f3bf68f2a3c4,8.5,Euphoric,Pain,N/A
682,early-girl,Early Girl,Hybrid,Eg,,http://www.leafly.com/hybrid/early-girl,http://www.leafly.com/api/details/early-girl,http://www.leafly.com/me/create/early-girl,6.3,Lazy,Pain,Relax at home
7436,earthquake,Earthquake,Hybrid,Ear,,http://www.leafly.com/hybrid/earthquake,http://www.leafly.com/api/details/earthquake,http://www.leafly.com/me/create/earthquake,8.7,Creative,Anxiety,N/A
5090,east-coast-sour-diesel,East Coast Sour Diesel,Sativa,Eas,,http://www.leafly.com/sativa/east-coast-sour-diesel,http://www.leafly.com/api/details/east-coast-sour-diesel,http://www.leafly.com/me/create/east-coast-sour-diesel,8.3,Euphoric,Stress,N/A
173,ed-rosenthal-super-bud,Ed Rosenthal Super Bud,Hybrid,Ed,A superb balance of the best traits from each end of the cannabis spectrum has been achieved through expert selection over countless generations.,http://www.leafly.com/hybrid/ed-rosenthal-super-bud,http://www.leafly.com/api/details/ed-rosenthal-super-bud,http://www.leafly.com/me/create/ed-rosenthal-super-bud,8.8,Creative,Stress,Create art
12500,edelweiss,Edelweiss,Sativa,Ede,The Edelweiss strain gets its namesake from the white flower that grows high in the Swiss Alps. ,http://www.leafly.com/sativa/edelweiss,http://www.leafly.com/api/details/edelweiss,http://www.leafly.com/me/create/edelweiss,8.9,Creative,Pain,N/A
390,el-jeffe,El Jeffe,Indica,Ej,,http://www.leafly.com/indica/el-jeffe,http://www.leafly.com/api/details/el-jeffe,http://www.leafly.com/me/create/el-jeffe,9.3,Euphoric,Stress,Watch a movie
519,el-nino,El Nino,Hybrid,Eln,,http://www.leafly.com/hybrid/el-nino,http://www.leafly.com/api/details/el-nino,http://www.leafly.com/me/create/el-nino,8.1,Euphoric,Anxiety,Relax at home
985,euphoria,Euphoria,Hybrid,Eup,,http://www.leafly.com/hybrid/euphoria,http://www.leafly.com/api/details/euphoria,http://www.leafly.com/me/create/euphoria,7.6,Euphoric,Anxiety,Go to a party
699,exodus-cheese,Exodus Cheese,Sativa,Exo,Unusual cheesy smell with deeply pungent earthy taste.  Uplifting high that lasts about four hours.,http://www.leafly.com/sativa/exodus-cheese,http://www.leafly.com/api/details/exodus-cheese,http://www.leafly.com/me/create/exodus-cheese,6.8,Lazy,Migraines,Get outdoors
229,fire-haze,Fire Haze,Sativa,Fh,,http://www.leafly.com/sativa/fire-haze,http://www.leafly.com/api/details/fire-haze,http://www.leafly.com/me/create/fire-haze,6.9,Uplifted,Stress,Hang with friends
5636,fire-og,Fire OG,Hybrid,Fog,"THC up to 20% and the appearance of nuggets that are on fire, Fire OG is one of the strongest of the OG strains. ",http://www.leafly.com/hybrid/fire-og,http://www.leafly.com/api/details/fire-og,http://www.leafly.com/me/create/fire-og,7.9,Creative,Insomnia,Meditate
328,flo,Flo,Hybrid,Flo,"Creating a ""flo"" of buds to harvest, Flo was rated #1 in 1996 at the Cannabis Cup.",http://www.leafly.com/hybrid/flo,http://www.leafly.com/api/details/flo,http://www.leafly.com/me/create/flo,7.8,Uplifted,Stress,Listen to music
3225,frostbite,Frostbite,Sativa,Fro,,http://www.leafly.com/sativa/frostbite,http://www.leafly.com/api/details/frostbite,http://www.leafly.com/me/create/frostbite,8,Lazy,Nausea,N/A
8608,frosty,Frosty,Indica,Fro,,http://www.leafly.com/indica/frosty,http://www.leafly.com/api/details/frosty,http://www.leafly.com/me/create/frosty,8,Creative,Stress,Create art
68,fruity-pebbles,Fruity Pebbles,Hybrid,Fp,"A fluffy light green strain covered in crystals and plenty of orange trichomes.  Slightly fruity tasting, this weed provides a nice hybrid high.",http://www.leafly.com/hybrid/fruity-pebbles,http://www.leafly.com/api/details/fruity-pebbles,http://www.leafly.com/me/create/fruity-pebbles,7.2,Euphoric,Stress,Go to a party
646,fucking-incredible,Fucking Incredible,Indica,Fck,Fucking Incredible is a pure Indica and was created by combining the genetics of two magnificent Inidcas back in 1990,http://www.leafly.com/indica/fucking-incredible,http://www.leafly.com/api/details/fucking-incredible,http://www.leafly.com/me/create/fucking-incredible,8.3,Euphoric,Stress,Relax at home
3648,funky-monkey,Funky Monkey,Indica,Fm,,http://www.leafly.com/indica/funky-monkey,http://www.leafly.com/api/details/funky-monkey,http://www.leafly.com/me/create/funky-monkey,7.5,Uplifted,Pain,N/A
12,g-13,G-13,Indica,G13,G-13 is a cannabis strain of legends.  A very strong variety of indica that is a favorite of anybody who tries it. G13 marijuana will give you a very heavy indica body high.,http://www.leafly.com/indica/g-13,http://www.leafly.com/api/details/g-13,http://www.leafly.com/me/create/g-13,8.4,Euphoric,Stress,Watch a movie
706,g13-haze,G13 Haze,Hybrid,13h,Original G13 crossed with an original Haze to give you a more uplifting high while still retaining the heavy-hitting indica undertones.,http://www.leafly.com/hybrid/g13-haze,http://www.leafly.com/api/details/g13-haze,http://www.leafly.com/me/create/g13-haze,8.6,Euphoric,Stress,Go to a party
10771,girl-scout-cookie,Girl Scout Cookies,Hybrid,Gsc,"A popular San Francisco strain, Girl Scout Cookies tastes of cotton candy and has a THC level of 18-23%.",http://www.leafly.com/hybrid/girl-scout-cookie,http://www.leafly.com/api/details/girl-scout-cookie,http://www.leafly.com/me/create/girl-scout-cookie,8.9,Euphoric,Stress,N/A
8618,god-bud,God Bud,Indica,Gbd,"A great strain for small spaces, God Bud doesn't grow much higher than 3 feet tall.",http://www.leafly.com/indica/god-bud,http://www.leafly.com/api/details/god-bud,http://www.leafly.com/me/create/god-bud,8,Euphoric,Anxiety,N/A
361,gods-gift,God's Gift,Indica,God,"A popular California strain, God's Gift tastes of citrus, grape and hash with a very strong THC content up to 22%.",http://www.leafly.com/indica/gods-gift,http://www.leafly.com/api/details/gods-gift,http://www.leafly.com/me/create/gods-gift,8.4,Lazy,Stress,Relax at home
269,godberry,Godberry,Indica,Gb,,http://www.leafly.com/indica/godberry,http://www.leafly.com/api/details/godberry,http://www.leafly.com/me/create/godberry,9.5,Euphoric,Pain,Relax at home
1074,golden-goat,Golden Goat,Hybrid,Gdg,"Created by accident in Kansas, Golden Goat has a high that lasts up to 2 hours with a sweet, sour and spicy taste.",http://www.leafly.com/hybrid/golden-goat,http://www.leafly.com/api/details/golden-goat,http://www.leafly.com/me/create/golden-goat,8.7,Euphoric,Stress,Play video games
5698,goldwing,Goldwing,Sativa,Gw,,http://www.leafly.com/sativa/goldwing,http://www.leafly.com/api/details/goldwing,http://www.leafly.com/me/create/goldwing,9.3,Happy,Nausea,N/A
404,grand-hindu,Grand Hindu,Indica,Gh,,http://www.leafly.com/indica/grand-hindu,http://www.leafly.com/api/details/grand-hindu,http://www.leafly.com/me/create/grand-hindu,8.8,Focused,Muscle Spasms,Meditate
17544,grand-hustle,Grand Hustle,Hybrid,Gh,,http://www.leafly.com/hybrid/grand-hustle,http://www.leafly.com/api/details/grand-hustle,http://www.leafly.com/me/create/grand-hustle,0,N/A,N/A,N/A
11,granddaddy-purple,Granddaddy Purple,Indica,Gdp,Grand daddy purple is a cannabis indica strain that originates from purple Ukrel and Big Bud.  Has a grape smell and taste when smoked and provides more energy than a typical indica strain.,http://www.leafly.com/indica/granddaddy-purple,http://www.leafly.com/api/details/granddaddy-purple,http://www.leafly.com/me/create/granddaddy-purple,8.1,Lazy,Stress,Relax at home
38,grape-ape,Grape Ape,Indica,Ga,A good all-around indica strain that will help with your pain or nausea.  ,http://www.leafly.com/indica/grape-ape,http://www.leafly.com/api/details/grape-ape,http://www.leafly.com/me/create/grape-ape,8.3,Euphoric,Pain,Relax at home
958,grape-crush,Grape Crush,Indica,Gcr,,http://www.leafly.com/indica/grape-crush,http://www.leafly.com/api/details/grape-crush,http://www.leafly.com/me/create/grape-crush,7.4,Euphoric,Stress,Get outdoors
186,grape-god,Grape God,Hybrid,Gg,Grape God is a cross between Godbud and Grapefruit.  Produces large yields and high levels of THC.,http://www.leafly.com/hybrid/grape-god,http://www.leafly.com/api/details/grape-god,http://www.leafly.com/me/create/grape-god,8.2,Euphoric,Pain,Hang with friends
12420,grape-krush,Grape Krush,Indica,Grk,,http://www.leafly.com/indica/grape-krush,http://www.leafly.com/api/details/grape-krush,http://www.leafly.com/me/create/grape-krush,8.5,Euphoric,Migraines,N/A
737,grape-kush,Grape Kush,Hybrid,Gks,Grape Kush provides a euphoric head high along with a nice body stone.,http://www.leafly.com/hybrid/grape-kush,http://www.leafly.com/api/details/grape-kush,http://www.leafly.com/me/create/grape-kush,8,Euphoric,Stress,Listen to music
529,grape-skunk,Grape Skunk,Indica,Gsk,,http://www.leafly.com/indica/grape-skunk,http://www.leafly.com/api/details/grape-skunk,http://www.leafly.com/me/create/grape-skunk,6,Euphoric,Stress,N/A
1778,grapefruit,Grapefruit,Sativa,Grf,Grapefruit has the sweet soft smell of grapefruit with a sweet taste and nice tropical high.,http://www.leafly.com/sativa/grapefruit,http://www.leafly.com/api/details/grapefruit,http://www.leafly.com/me/create/grapefruit,6.9,Uplifted,Stress,Relax at home
6894,grapefruit-diesel,Grapefruit Diesel,Hybrid,Grd,,http://www.leafly.com/hybrid/grapefruit-diesel,http://www.leafly.com/api/details/grapefruit-diesel,http://www.leafly.com/me/create/grapefruit-diesel,8.1,Uplifted,Anxiety,N/A
99,grapefruit-haze,Grapefruit Haze,Hybrid,Ghz,A beautiful blend of fruity and spicy flavours with a very cerebral high.,http://www.leafly.com/hybrid/grapefruit-haze,http://www.leafly.com/api/details/grapefruit-haze,http://www.leafly.com/me/create/grapefruit-haze,8,Creative,Anxiety,Create art
299,grapefruit-kush,Grapefruit Kush,Hybrid,Gk," Large buds with a fruity hash taste, Grapefruit Kush produces enjoyable smooth and creamy smoke with a great high.",http://www.leafly.com/hybrid/grapefruit-kush,http://www.leafly.com/api/details/grapefruit-kush,http://www.leafly.com/me/create/grapefruit-kush,8.4,Happy,Stress,Listen to music
2850,gravity,Gravity,Indica,Gvt,,http://www.leafly.com/indica/gravity,http://www.leafly.com/api/details/gravity,http://www.leafly.com/me/create/gravity,7.6,Euphoric,Pain,N/A
822,green-candy,Green Candy,Sativa,Gca,"Green Crack and Candy Kush cross, Green Candy provides a cerebral head high and relaxing body stone.",http://www.leafly.com/sativa/green-candy,http://www.leafly.com/api/details/green-candy,http://www.leafly.com/me/create/green-candy,8.6,Energetic,Stress,Relax at home
32,green-crack,Green Crack,Sativa,Gc,"Green Crack is a mostly sativa strain that provides a short cerebral high, sometimes described as 'spacey'.",http://www.leafly.com/sativa/green-crack,http://www.leafly.com/api/details/green-crack,http://www.leafly.com/me/create/green-crack,7.8,Energetic,Stress,Get outdoors
930,green-crack-extreme,Green Crack Extreme,Sativa,Gce,,http://www.leafly.com/sativa/green-crack-extreme,http://www.leafly.com/api/details/green-crack-extreme,http://www.leafly.com/me/create/green-crack-extreme,8.6,Creative,Stress,Listen to music
309,green-door-kush,Green Door Kush,Hybrid,Gdk,,http://www.leafly.com/hybrid/green-door-kush,http://www.leafly.com/api/details/green-door-kush,http://www.leafly.com/me/create/green-door-kush,9.5,Euphoric,Pain,Relax at home
148,green-dream,Green Dream,Hybrid,Gd,Green Dream is a sativa-dominant hybrid cross of Green Crack and Blue Dream.  ,http://www.leafly.com/hybrid/green-dream,http://www.leafly.com/api/details/green-dream,http://www.leafly.com/me/create/green-dream,7.7,Euphoric,Stress,Get outdoors
944,green-goblin,Green Goblin,Sativa,Gbl,,http://www.leafly.com/sativa/green-goblin,http://www.leafly.com/api/details/green-goblin,http://www.leafly.com/me/create/green-goblin,8.2,Euphoric,Stress,Create art
7741,green-haze,Green Haze,Sativa,Ghz,,http://www.leafly.com/sativa/green-haze,http://www.leafly.com/api/details/green-haze,http://www.leafly.com/me/create/green-haze,6.2,Lazy,Lack of appetite,N/A
5049,green-hornet,Green Hornet,Hybrid,Gh,,http://www.leafly.com/hybrid/green-hornet,http://www.leafly.com/api/details/green-hornet,http://www.leafly.com/me/create/green-hornet,8.8,Euphoric,Migraines,N/A
2341,green-kush,Green Kush,Indica,Gk,,http://www.leafly.com/indica/green-kush,http://www.leafly.com/api/details/green-kush,http://www.leafly.com/me/create/green-kush,7.5,Euphoric,Stress,Listen to music
12238,green-monster,Green Monster,Hybrid,Gm,,http://www.leafly.com/hybrid/green-monster,http://www.leafly.com/api/details/green-monster,http://www.leafly.com/me/create/green-monster,6,Sleepy,Stress,N/A
